7.191763759211847521e-05 1.717268465248419917e-02 -1.245650065278691037e-04
-2.230099994635628073e-04 1.717263430851502168e-02 -1.257844948177596971e-04
-5.179367157532764002e-04 1.716753002812880513e-02 -1.269667104618003427e-04
-8.127762692130916780e-04 1.715737105993524886e-02 -1.281113031260301433e-04
-1.107442370332078953e-03 1.714215811253939903e-02 -1.292179336475798412e-04
-1.401848699591872307e-03 1.712189335627742684e-02 -1.302862741060850443e-04
-1.695908934025698676e-03 1.709658042558846042e-02 -1.313160079300049611e-04
-1.989536770814089722e-03 1.706622442064613041e-02 -1.323068299866372833e-04
-2.282645952258738689e-03 1.703083190873551367e-02 -1.332584466741754071e-04
-2.575150290281335002e-03 1.699041092516600723e-02 -1.341705760079947715e-04
-2.866963691248800537e-03 1.694497097380523801e-02 -1.350429477045065718e-04
-3.158000180764495603e-03 1.689452302719021692e-02 -1.358753032611493563e-04
-3.448173928568384200e-03 1.683907952623240820e-02 -1.366673960330075605e-04
-3.737399273476455647e-03 1.677865437950228425e-02 -1.374189913058944585e-04
-4.025590748387548011e-03 1.671326296209546883e-02 -1.381298663659164450e-04
-4.312663105323403211e-03 1.664292211407626676e-02 -1.387998105654429692e-04
-4.598531340515482450e-03 1.656765013849281418e-02 -1.394286253855579088e-04
-4.883110719518074863e-03 1.648746679896641656e-02 -1.400161244948529260e-04
-5.166316802348409724e-03 1.640239331684442692e-02 -1.405621338046645328e-04
-5.448065468643618035e-03 1.631245236792268002e-02 -1.410664915206519189e-04
-5.728272942819918022e-03 1.621766807872847618e-02 -1.415290481907342465e-04
-6.006855819240585273e-03 1.611806602236250455e-02 -1.419496667493954875e-04
-6.283731087376421068e-03 1.601367321390166285e-02 -1.423282225582698244e-04
-6.558816156946260106e-03 1.590451810535496724e-02 -1.426646034431077131e-04
-6.832028883037588769e-03 1.579063058017420376e-02 -1.429587097269916364e-04
-7.103287591197069394e-03 1.567204194731650069e-02 -1.432104542598778749e-04
-7.372511102480654166e-03 1.554878493485657882e-02 -1.434197624444379787e-04
-7.639618758455993253e-03 1.542089368314799799e-02 -1.435865722581302500e-04
-7.904530446146366268e-03 1.528840373753088087e-02 -1.437108342716109327e-04
-8.167166622913946128e-03 1.515135204058637615e-02 -1.437925116633640029e-04
-8.427448341266062862e-03 1.500977692393708728e-02 -1.438315802306117932e-04
-8.685297273577460841e-03 1.486371809958814648e-02 -1.438280283965011938e-04
-8.940635736727908442e-03 1.471321665081593705e-02 -1.437818572135137656e-04
-9.193386716630879210e-03 1.455831502259907935e-02 -1.436930803631638720e-04
-9.443473892656845115e-03 1.439905701158926410e-02 -1.435617241519527340e-04
-9.690821661941455278e-03 1.423548775562706072e-02 -1.433878275035603588e-04
-9.935355163556262165e-03 1.406765372280428111e-02 -1.431714419473167845e-04
-1.017700030255381041e-02 1.389560270006196668e-02 -1.429126316029326912e-04
-1.041568377385734129e-02 1.371938378133658737e-02 -1.426114731614932835e-04
-1.065133308599847638e-02 1.353904735525546070e-02 -1.422680558627498378e-04
-1.088387658469032633e-02 1.335464509236622584e-02 -1.418824814686584748e-04
-1.111324347622244350e-02 1.316622993192515141e-02 -1.414548642332353820e-04
-1.133936385067763411e-02 1.297385606822699065e-02 -1.409853308686931134e-04
-1.156216870494704979e-02 1.277757893648496547e-02 -1.404740205078989514e-04
-1.178158996554832215e-02 1.257745519826687988e-02 -1.399210846631524017e-04
-1.199756051123089876e-02 1.237354272648041875e-02 -1.393266871812753709e-04
-1.221001419535140513e-02 1.216590058991673037e-02 -1.386910041950726788e-04
-1.241888586802753630e-02 1.195458903735363912e-02 -1.380142240711298117e-04
-1.262411139804233383e-02 1.173966948122003723e-02 -1.372965473540003079e-04
-1.282562769450114500e-02 1.152120448082300311e-02 -1.365381867067881453e-04
-1.302337272822749054e-02 1.129925772514688183e-02 -1.357393668481215239e-04
-1.321728555288600657e-02 1.107389401521980191e-02 -1.349003244855626049e-04
-1.340730632583012928e-02 1.084517924605886419e-02 -1.340213082454716649e-04
-1.359337632865515420e-02 1.061318038819153604e-02 -1.331025785993269659e-04
-1.377543798745865279e-02 1.037796546876353261e-02 -1.321444077865562862e-04
-1.395343489278820515e-02 1.013960355223240614e-02 -1.311470797338500798e-04
-1.412731181927145106e-02 9.898164720653756382e-03 -1.301108899710308030e-04
-1.429701474492297772e-02 9.653720053568577708e-03 -1.290361455434945630e-04
-1.446249087011387303e-02 9.406341607487957862e-03 -1.279231649212003686e-04
-1.462368863619449913e-02 9.156102394989948032e-03 -1.267722779043315849e-04
-1.478055774376424610e-02 8.903076363430446546e-03 -1.255838255255538338e-04
-1.493304917058027939e-02 8.647338373270403375e-03 -1.243581599489511965e-04
-1.508111518909054614e-02 8.388964176032886674e-03 -1.230956443656859849e-04
-1.522470938358894306e-02 8.128030391890620279e-03 -1.217966528863725803e-04
-1.536378666698089319e-02 7.864614486891215520e-03 -1.204615704302252152e-04
-1.549830329714980276e-02 7.598794749833006311e-03 -1.190907926109818933e-04
-1.562821689291801416e-02 7.330650268785566040e-03 -1.176847256196987470e-04
-1.575348644959322433e-02 7.060260907279093494e-03 -1.162437861043714624e-04
-1.587407235409273032e-02 6.787707280155150409e-03 -1.147684010464753628e-04
-1.598993639963522742e-02 6.513070729095272147e-03 -1.132590076344444353e-04
-1.610104179999610405e-02 6.236433297832466582e-03 -1.117160531341199870e-04
-1.620735320331475812e-02 5.957877707054321653e-03 -1.101399947562230696e-04
-1.630883670544947331e-02 5.677487329007181033e-03 -1.085312995208632524e-04
-1.640545986287135841e-02 5.395346161801284693e-03 -1.068904441191614245e-04
-1.649719170508613664e-02 5.111538803448252045e-03 -1.052179147719771538e-04
-1.658400274658701143e-02 4.826150425606946792e-03 -1.035142070858611124e-04
-1.666586499831984938e-02 4.539266747077510232e-03 -1.017798259061652245e-04
-1.674275197866134657e-02 4.250974007035508706e-03 -1.000152851674633705e-04
-1.681463872390425579e-02 3.961358938017494301e-03 -9.822110774126201834e-05
-1.688150179823513092e-02 3.670508738677139698e-03 -9.639782528104993877e-05
-1.694331930321220023e-02 3.378511046308722322e-03 -9.454597806477352316e-05
-1.700007088672377681e-02 3.085453909157550613e-03 -9.266611483472455765e-05
-1.705173775143026607e-02 2.791425758526737237e-03 -9.075879263495256072e-05
-1.709830266268325821e-02 2.496515380683454743e-03 -8.882457664618954071e-05
